timestamp,sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
2016-01-01,127046.9538,5293.623075,3395.0662,7415.5395,4020.4731,5181.9433,5405.302900000001,23.291666666666668,5.6,19.625,-0.125,0.0,1018.6636363636363,150.41666666666666,2.5208333333333335,1,4
2016-01-02,166536.9344,6939.038933333333,3752.4417,9291.7603,4377.8488,6343.4132,7370.8675,18.3625,6.4,14.15,-0.041666666666666664,0.0,1018.8333333333334,157.5,4.133333333333334,1,5
2016-01-03,192625.339,8026.055791666667,4377.8488,10810.6054,5539.3186,7326.1955,9202.41635,13.641666666666666,8.0,11.825000000000001,1.1666666666666667,7.333333333333333,1016.7478260869566,314.1666666666667,4.829166666666667,1,6
2016-01-04,194412.21600000001,8100.509000000001,4824.568,11614.7008,4913.9115,7058.1637,8979.05655,12.920833333333334,1.5555555555555556,3.504166666666667,0.0,10.0,1016.5,283.3333333333333,4.541666666666667,1,0
2016-01-05,188783.55109999998,7865.981295833332,4824.568,10989.2933,5718.0065,7236.8516,8442.9938,14.6875,2.142857142857143,7.991666666666667,0.0,,1023.5041666666666,115.41666666666667,6.2625,1,1
2016-01-06,184316.3605,7679.848354166667,4467.1923,10989.2933,5807.3504,5896.6939,7817.58715,15.454166666666666,7.5,13.170833333333334,-0.08333333333333333,1.3333333333333333,1021.1999999999999,281.6666666666667,5.570833333333333,1,2
2016-01-07,170378.7195,7099.113312500001,4467.1923,9827.823,5718.0065,6164.7257,6968.8202,16.933333333333334,6.8,14.325000000000001,-0.16666666666666666,-1.0,1016.3086956521738,229.0909090909091,3.3666666666666667,1,3
2016-01-08,168234.4684,7009.769516666667,4556.5362,9738.4799,5986.0378,5628.6625,7058.16395,17.5625,6.428571428571429,16.304166666666667,3.0416666666666665,27.666666666666668,1013.3130434782609,73.75,2.1083333333333334,1,4
2016-01-09,167966.4375,6998.6015625,4288.5048,10363.8866,4735.2241,5628.6625,7236.852,17.662499999999998,8.625,16.4375,2.3333333333333335,40.0,1011.6750000000001,107.08333333333333,1.9875,1,5
2016-01-10,178777.0428,7449.04345,3841.7856,10542.5745,4824.568,6700.7889,7996.274600000001,18.075,6.5,14.629166666666668,0.0,20.0,1013.6583333333333,260.4166666666667,4.5375,1,6
2016-01-11,188783.5533,7865.9813875,4735.2241,10899.9494,5986.0378,6968.8206,7862.25865,10.5875,1.6666666666666667,3.475,0.0,,1021.3708333333334,257.39130434782606,3.579166666666666,1,0
2016-01-12,197539.2485,8230.802020833333,5271.2872,12150.7635,5628.6625,6432.7571,8442.9934,11.183333333333332,3.176470588235294,0.5166666666666666,0.0,,1022.1750000000001,330.0,3.2083333333333335,1,1
2016-01-13,203346.6001,8472.775004166668,5360.6308,11972.0757,5360.6308,6254.0696,8934.3846,11.695833333333333,8.0,1.3375000000000001,0.0,,1022.9666666666667,266.25,3.3041666666666667,1,2
2016-01-14,191106.4921,7962.770504166667,5092.5994,12061.4196,5360.6308,6343.4132,7906.9306,14.237499999999999,7.0,7.520833333333333,0.0,,1020.3333333333334,100.0,3.2875,1,3
2016-01-15,167072.9996,6961.374983333334,4824.568,9917.167,4824.568,4824.568,6656.1169,18.829166666666666,4.888888888888889,15.112499999999999,9.333333333333334,125.0,1009.5739130434783,202.91666666666666,4.908333333333333,1,4
2016-01-16,166894.3105,6953.929604166667,4109.817,10542.5745,4556.5362,5807.3504,7236.8516,18.576190476190476,2.875,12.50952380952381,-0.041666666666666664,0.0,1011.1666666666666,203.75,3.295833333333333,1,5
2016-01-17,185835.20679999999,7743.133616666666,4288.5048,10631.9184,4645.8802,7326.1955,8621.68165,15.929166666666667,4.8,11.4375,12.791666666666666,103.0,1008.8625000000001,240.41666666666666,5.816666666666666,1,6
2016-01-18,215497.3662,8979.056924999999,4824.568,11793.3878,5628.6625,5718.0065,10497.9025,10.904166666666667,2.0,0.8125,0.0,,1022.2041666666668,332.60869565217394,4.0,1,0
2016-01-19,63076.7573,2628.1982208333334,0.0,9291.7603,5539.3186,536.0631,491.39115,8.645833333333334,2.2857142857142856,-2.504166666666667,0.0,,1027.9125000000001,264.1666666666667,4.7875000000000005,1,1
2016-01-20,108910.1511,4537.9229625,0.0,12776.1702,89.3438,4735.2241,446.7192,10.408333333333333,3.6,1.5708333333333335,0.0,,1025.6791666666666,190.41666666666666,1.9375,1,2
2016-01-21,204061.35080000001,8502.556283333333,5003.2554,12597.4824,5986.0378,6343.4132,8889.71265,13.958333333333334,4.857142857142857,8.845833333333333,0.0,,1021.7916666666666,77.91666666666667,1.9708333333333332,1,3
2016-01-22,185567.1751,7731.965629166666,4377.8488,10810.6054,4377.8488,6879.4767,7906.93065,16.808333333333334,3.3333333333333335,12.8125,0.3333333333333333,6.5,1010.1416666666668,191.25,5.616666666666667,1,4
2016-01-23,188783.553,7865.981375,0.0,12150.7635,4824.568,446.7192,9247.08835,9.025,3.2857142857142856,3.2458333333333336,0.08333333333333333,5.0,1011.2583333333333,282.9166666666667,8.05,1,5
2016-01-24,5628.6619,234.52757916666667,0.0,536.0631,89.3438,268.0315,268.0315,6.483333333333333,0.16666666666666666,-1.945833333333333,0.0,,1021.6374999999999,262.60869565217394,3.6374999999999997,1,6
2016-01-25,196377.7781,8182.407420833333,0.0,12686.8263,178.6877,8040.9461,12150.76355,11.525,2.4210526315789473,6.370833333333334,0.0,,1024.5916666666667,73.47826086956522,1.5666666666666667,1,0
2016-01-26,209690.0128,8737.083866666666,5449.9747,12686.8263,6700.7889,7236.8516,9068.40045,16.849999999999998,6.5,13.291666666666666,-0.08333333333333333,0.0,1022.3166666666666,100.43478260869566,2.2333333333333334,1,1
2016-01-27,172791.0056,7199.625233333333,4288.5048,9917.167,5181.9433,5896.6939,7504.8834,18.4875,8.0,17.583333333333332,18.166666666666668,98.75,1015.4260869565217,121.66666666666667,2.5749999999999997,1,2
2016-01-28,176454.1033,7352.254304166666,4467.1923,9649.136,4467.1923,6611.4449,7728.243200000001,17.754166666666666,8.0,16.8875,9.083333333333334,67.5,1010.7761904761904,153.91304347826087,1.825,1,3
2016-01-29,190749.1182,7947.879925,4645.8802,11078.6372,4645.8802,6879.4767,7996.27455,14.35,4.0,5.995833333333334,-0.08333333333333333,8.0,1016.7782608695653,285.4166666666667,4.933333333333334,1,4
2016-01-30,209153.951,8714.747958333333,5271.2872,11704.0439,5896.6939,6343.4132,10006.5109,14.108333333333334,7.0,6.0625,0.0,,1021.125,119.0909090909091,1.5041666666666667,1,5
2016-01-31,204776.1017,8532.337570833333,5092.5994,11704.0439,5181.9433,6343.4132,9336.43225,16.695833333333333,8.0,11.737499999999999,0.0,,1020.0833333333334,64.58333333333333,1.1416666666666668,1,6
2016-02-01,152867.3267,6369.471945833334,4735.2241,9738.4799,5807.3504,4824.568,6030.7098000000005,21.233333333333334,4.181818181818182,15.904166666666667,0.0,,1017.0833333333334,98.69565217391305,1.7791666666666668,2,0
2016-02-02,125081.3887,5211.724529166667,3841.7856,7594.2273,5092.5994,4199.1609,5047.9274000000005,21.474999999999998,3.6666666666666665,18.575,0.0,,1018.2409090909091,99.58333333333333,3.3874999999999997,2,1
2016-02-03,112394.5625,4683.106770833333,3573.7538,7147.5077,3573.7538,4288.5048,4377.84855,23.400000000000002,4.5,19.166666666666668,0.0,,1017.9416666666666,145.41666666666666,5.075,2,2
2016-02-04,115253.5655,4802.2318958333335,3127.0348,6611.4449,3573.7538,5271.2872,4735.2241,22.11666666666667,4.571428571428571,18.6875,1.0416666666666667,-1.0,1016.6625,196.66666666666666,5.2749999999999995,2,3
2016-02-05,184048.3277,7668.680320833333,4645.8802,10363.8866,5449.9747,7147.5077,8442.99385,11.654166666666667,1.5555555555555556,2.408333333333333,-0.041666666666666664,30.0,1023.3874999999999,257.5,6.741666666666667,2,4
2016-02-06,208260.512,8677.521333333332,5092.5994,11525.3569,5181.9433,7415.5395,10229.87075,13.3125,3.6363636363636362,10.316666666666666,5.666666666666667,39.5,1020.5260869565217,258.75,3.7624999999999997,2,5
2016-02-07,225325.1881,9388.549504166667,5092.5994,12508.1392,5181.9433,7326.1955,11212.6531,9.950000000000001,1.8461538461538463,3.2708333333333335,0.20833333333333334,30.0,1016.375,291.6666666666667,6.220833333333334,2,6
2016-02-08,209511.3268,8729.638616666667,5807.3504,12508.1392,5807.3504,6164.7257,9470.44815,11.645833333333334,2.5714285714285716,4.1875,-0.041666666666666664,,1015.9291666666667,233.33333333333334,4.566666666666667,2,0
2016-02-09,192267.9625,8011.165104166666,2859.0032,11882.7317,2859.0032,6522.101,8711.0256,12.683333333333332,4.857142857142857,0.9291666666666667,-0.041666666666666664,-1.0,1015.5500000000001,274.5833333333333,7.308333333333334,2,1
2016-02-10,202274.4757,8428.103154166667,4913.9115,12329.4514,4913.9115,6790.1324,8889.71265,9.933333333333334,2.111111111111111,-3.1374999999999997,0.0,,1022.2833333333333,284.5833333333333,5.304166666666666,2,2
2016-02-11,202453.163,8435.548458333333,5539.3186,12508.1392,5628.6625,7147.5077,8621.681700000001,10.6375,0.4166666666666667,-0.1791666666666667,0.0,,1025.4875,243.04347826086956,2.3625000000000003,2,3
2016-02-12,193876.1522,8078.173008333334,4913.9115,12686.8263,5718.0065,6075.3818,8264.30595,14.725,1.0833333333333333,7.933333333333334,0.0,,1024.0375000000001,197.91666666666666,3.4499999999999997,2,4
2016-02-13,191017.1466,7959.047775,4467.1923,10899.9494,4913.9115,6611.4449,8845.0407,15.558333333333335,0.75,7.645833333333333,0.0,,1023.2708333333334,238.2608695652174,3.8125,2,5
2016-02-14,203703.9763,8487.665679166666,4913.9115,12061.4196,4913.9115,6790.1324,9649.136,14.354166666666666,1.625,6.5249999999999995,0.0,,1024.3041666666666,157.08333333333334,4.129166666666666,2,6
