timestamp,sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
2016-01-01,6971.0,290.4583333333333,135.0,326.0,135.0,282.0,298.0,5.3875,0.0,3.8791666666666664,,0.0,1016.9416666666666,116.66666666666667,4.470833333333333,1,4
2016-01-02,7257.0,302.375,282.0,327.0,288.0,301.0,304.0,9.783333333333333,,9.183333333333334,,15.0,998.0875,166.66666666666666,7.241666666666666,1,5
2016-01-03,7435.0,309.7916666666667,296.0,325.0,296.0,302.0,311.5,7.954166666666667,0.0,6.6875,,6.0,991.8375,187.91666666666666,5.633333333333333,1,6
2016-01-04,9074.0,378.0833333333333,278.0,501.0,294.0,302.0,344.0,7.841666666666666,0.0,6.508333333333333,,0.0,982.7666666666668,177.08333333333334,4.145833333333333,1,0
2016-01-05,9514.0,396.4166666666667,288.0,542.0,293.0,301.0,355.5,7.904166666666666,,7.058333333333334,,0.5,984.7125,175.41666666666666,2.75,1,1
2016-01-06,9433.3293,393.0553875,343.6028,395.2055,343.6028,395.2055,395.2055,6.341666666666666,,5.958333333333333,,1.0,994.2333333333332,193.33333333333334,2.0083333333333333,1,2
2016-01-07,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,7.1000000000000005,0.0,4.5375000000000005,,30.0,988.8541666666666,215.0,6.645833333333333,1,3
2016-01-08,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,5.833333333333333,0.0,4.220833333333333,,-0.5,999.2916666666666,191.25,3.6374999999999997,1,4
2016-01-09,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,8.741666666666667,,7.233333333333333,,3.0,990.2086956521739,171.66666666666666,5.691666666666666,1,5
2016-01-10,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,6.2250000000000005,0.0,3.779166666666667,,20.0,985.0458333333332,190.41666666666666,4.941666666666666,1,6
2016-01-11,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,5.916666666666667,0.0,4.995833333333333,,15.0,982.8874999999999,225.83333333333334,3.9583333333333335,1,0
2016-01-12,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,5.3875,0.0,3.0,,0.0,998.0363636363636,264.1666666666667,6.825,1,1
2016-01-13,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,4.75,0.0,1.7625,,2.0,1013.1125000000001,235.41666666666666,5.0375,1,2
2016-01-14,9484.931999999999,395.2055,395.2055,395.2055,395.2055,395.2055,395.2055,3.7125,0.0,0.15833333333333335,,11.0,1007.0749999999999,271.25,6.3,1,3
2016-01-15,10603.2056,441.8002333333333,317.0,594.0,366.6028,346.0,400.5,2.970833333333333,0.0,-0.6916666666666668,,0.0,1020.1826086956522,292.9166666666667,4.341666666666667,1,4
2016-01-16,8781.0,365.875,326.0,419.0,336.0,352.0,361.5,2.3041666666666667,0.0,-0.4916666666666667,,0.0,1028.7708333333333,282.9166666666667,2.325,1,5
2016-01-17,8946.0,372.75,349.0,447.0,356.0,354.0,364.5,2.370833333333333,,1.0291666666666666,,12.0,1025.4708333333333,108.75,3.545833333333333,1,6
2016-01-18,10595.0,441.4583333333333,329.0,581.0,342.0,357.0,389.0,3.216666666666667,0.0,0.45,,-0.5,1014.9875000000001,115.0,4.483333333333333,1,0
2016-01-19,10846.0,451.9166666666667,334.0,598.0,334.0,348.0,408.0,0.5541666666666666,0.0,-4.041666666666667,,0.0,1017.0583333333334,212.5,0.9625,1,1
2016-01-20,10859.0,452.4583333333333,326.0,606.0,335.0,353.0,402.0,0.17500000000000002,0.0,-2.091666666666667,,0.0,1020.475,229.16666666666666,1.2916666666666667,1,2
2016-01-21,10685.0,445.2083333333333,331.0,598.0,331.0,344.0,394.0,3.3375,0.0,0.7166666666666667,,0.0,1021.25,130.41666666666666,3.5083333333333333,1,3
2016-01-22,9950.0,414.5833333333333,314.0,545.0,321.0,322.0,385.5,7.5375000000000005,0.0,5.804166666666667,,5.0,1017.5500000000001,188.75,5.204166666666667,1,4
