timestamp,sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
2016-01-01,6997.0535,291.54389583333335,199.9825,400.0,200.0,297.0534,300.0,5.3875,0.0,3.8791666666666664,,0.0,1016.9416666666666,116.66666666666667,4.470833333333333,1,4
2016-01-02,5102.9466,212.62277500000002,199.4328,300.0,202.9466,200.0,200.0,9.783333333333333,,9.183333333333334,,15.0,998.0875,166.66666666666666,7.241666666666666,1,5
2016-01-03,6000.0,250.0,200.0,316.725,200.0,300.0,250.0,7.954166666666667,0.0,6.6875,,6.0,991.8375,187.91666666666666,5.633333333333333,1,6
2016-01-04,6000.0,250.0,200.0,300.0,300.0,300.0,250.0,7.841666666666666,0.0,6.508333333333333,,0.0,982.7666666666668,177.08333333333334,4.145833333333333,1,0
2016-01-05,5035.9351,209.83062916666665,162.002,300.0,235.9351,200.0,200.0,7.904166666666666,,7.058333333333334,,0.5,984.7125,175.41666666666666,2.75,1,1
2016-01-06,6095.5481,253.98117083333332,200.0,300.1484,295.548,266.7961,264.0351,6.341666666666666,,5.958333333333333,,1.0,994.2333333333332,193.33333333333334,2.0083333333333333,1,2
2016-01-07,6468.5169,269.52153749999997,100.0,400.0,356.8416,311.6753,277.9382,7.1000000000000005,0.0,4.5375000000000005,,30.0,988.8541666666666,215.0,6.645833333333333,1,3
2016-01-08,7302.1617,304.2567375,200.0,400.0,302.1617,200.0,300.0,5.833333333333333,0.0,4.220833333333333,,-0.5,999.2916666666666,191.25,3.6374999999999997,1,4
2016-01-09,5597.838299999999,233.2432625,199.4782,388.318,211.0399,388.318,200.0,8.741666666666667,,7.233333333333333,,3.0,990.2086956521739,171.66666666666666,5.691666666666666,1,5
2016-01-10,7299.9999,304.1666625,200.0,400.0,289.2445,300.0,300.0,6.2250000000000005,0.0,3.779166666666667,,20.0,985.0458333333332,190.41666666666666,4.941666666666666,1,6
2016-01-11,6899.9999,287.49999583333334,199.8146,400.0,326.7672,373.2328,300.0,5.916666666666667,0.0,4.995833333333333,,15.0,982.8874999999999,225.83333333333334,3.9583333333333335,1,0
2016-01-12,7900.0,329.1666666666667,200.0,468.8506,337.0933,362.9067,331.5675,5.3875,0.0,3.0,,0.0,998.0363636363636,264.1666666666667,6.825,1,1
2016-01-13,8351.6815,347.9867291666667,200.0,459.1453,351.6815,400.0,352.5522,4.75,0.0,1.7625,,2.0,1013.1125000000001,235.41666666666666,5.0375,1,2
2016-01-14,9890.2341,412.09308749999997,348.5617,499.5845,441.6723,457.8735,400.11805000000004,3.7125,0.0,0.15833333333333335,,11.0,1007.0749999999999,271.25,6.3,1,3
2016-01-15,9993.5894,416.39955833333335,300.0,538.7642,458.3073,435.2821,400.0,2.970833333333333,0.0,-0.6916666666666668,,0.0,1020.1826086956522,292.9166666666667,4.341666666666667,1,4
2016-01-16,10590.5358,441.27232499999997,328.7583,500.0,490.5359,500.0,433.721,2.3041666666666667,0.0,-0.4916666666666667,,0.0,1028.7708333333333,282.9166666666667,2.325,1,5
2016-01-17,11189.8697,466.2445708333333,400.0,577.0738,473.0674,416.8024,480.03684999999996,2.370833333333333,,1.0291666666666666,,12.0,1025.4708333333333,108.75,3.545833333333333,1,6
2016-01-18,10089.6437,420.4018208333334,300.0,500.0,489.6437,500.0,400.0,3.216666666666667,0.0,0.45,,-0.5,1014.9875000000001,115.0,4.483333333333333,1,0
2016-01-19,10694.4457,445.60190416666666,300.0,503.7713,494.4458,407.434,449.58375,0.5541666666666666,0.0,-4.041666666666667,,0.0,1017.0583333333334,212.5,0.9625,1,1
2016-01-20,9700.0,404.1666666666667,200.0,511.7946,400.0,400.0,400.0,0.17500000000000002,0.0,-2.091666666666667,,0.0,1020.475,229.16666666666666,1.2916666666666667,1,2
2016-01-21,8500.0,354.1666666666667,200.0,500.0,400.0,300.0,339.60630000000003,3.3375,0.0,0.7166666666666667,,0.0,1021.25,130.41666666666666,3.5083333333333333,1,3
2016-01-22,6400.0,266.6666666666667,200.0,400.0,309.7047,266.9216,300.0,7.5375000000000005,0.0,5.804166666666667,,5.0,1017.5500000000001,188.75,5.204166666666667,1,4
2016-01-23,6000.0001,250.00000416666668,200.0,300.0,300.0,200.0,250.0,7.3875,0.0,6.5375000000000005,,0.0,1028.75,194.16666666666666,3.7125,1,5
2016-01-24,4653.4637999999995,193.89432499999998,100.0,300.0,199.5911,199.9613,200.0,12.008333333333333,,11.375,,5.0,1026.2958333333333,194.16666666666666,4.3625,1,6
2016-01-25,4646.5361,193.60567083333333,100.0,257.4452,200.7833,257.4452,200.0,11.216666666666667,0.0,8.404166666666667,,0.0,1020.4541666666668,192.08333333333334,5.804166666666667,1,0
2016-01-26,5199.9999,216.6666625,132.7591,300.0,200.0,200.0,200.0,9.241666666666667,0.0,7.766666666666667,,-0.5,1016.4708333333333,205.0,7.833333333333333,1,1
2016-01-27,4422.5849,184.27437083333334,100.0,272.6197,222.5847,200.0,200.0,11.520833333333334,,9.9375,,1.5,1009.0124999999999,227.5,9.329166666666667,1,2
2016-01-28,6287.7155999999995,261.98814999999996,199.3559,400.7041,199.3559,205.6057,242.31035,6.404166666666666,0.0,2.5166666666666666,,0.0,1023.1458333333334,229.16666666666666,5.966666666666666,1,3
2016-01-29,4489.6998,187.070825,100.6993,291.3815,198.3182,200.0,200.0,11.095833333333333,,8.854166666666666,,-0.5,1017.4250000000001,225.0,9.845833333333333,1,4
2016-01-30,5900.0,245.83333333333334,200.0,300.0,300.0,300.0,215.97455000000002,7.633333333333333,0.0,3.3791666666666664,,2.5,1009.9826086956521,251.25,7.375,1,5
2016-01-31,5799.9999,241.6666625,100.0,379.5317,281.2625,200.0,210.48555,8.950000000000001,,7.233333333333333,,5.0,1009.3000000000001,223.33333333333334,6.245833333333334,1,6
2016-02-01,4499.9999,187.49999583333332,100.0,200.0,200.0,200.0,200.0,12.125,,8.0375,,0.0,1014.9916666666667,242.91666666666666,9.833333333333334,2,0
2016-02-02,5500.0,229.16666666666666,145.3348,300.0,300.0,300.0,221.84255000000002,8.0375,0.0,2.7916666666666665,,1.0,1015.2916666666666,249.16666666666666,8.175,2,1
2016-02-03,7531.9282,313.8303416666667,200.0,400.0,231.9282,300.0,300.0,5.183333333333333,0.0,1.1958333333333333,,-0.5,1022.0875,272.0833333333333,5.320833333333334,2,2
2016-02-04,5768.0718,240.336325,100.0,369.0467,268.0718,200.0,200.0,9.512500000000001,0.0,6.995833333333334,,-0.5,1025.1416666666667,256.25,5.716666666666666,2,3
2016-02-05,4400.0,183.33333333333334,100.0,300.0,188.5994,111.4006,200.0,10.179166666666667,,8.3375,,1.0,1018.3541666666666,214.16666666666666,6.2375,2,4
2016-02-06,4600.0,191.66666666666666,100.0,300.0,295.0845,204.9155,200.0,10.3375,,8.120833333333334,,0.5,997.9833333333332,189.58333333333334,8.958333333333334,2,5
2016-02-07,6892.1619,287.1734125,100.0,400.0,297.0211,200.0,300.0,7.2625,0.0,3.9875000000000003,,35.0,991.9708333333333,212.08333333333334,7.95,2,6
2016-02-08,6607.838,275.3265833333333,200.0,317.1955,207.8381,317.1955,298.54865,7.866666666666667,,3.7125,,70.0,987.0166666666668,235.83333333333334,12.058333333333335,2,0
2016-02-09,7800.0,325.0,200.0,400.0,400.0,326.3141,318.61215000000004,5.25,0.0,1.5374999999999999,,-1.0,988.6666666666666,235.83333333333334,5.708333333333333,2,1
2016-02-10,7300.0001,304.16667083333334,200.0,370.4568,309.8657,363.2461,300.0,5.704166666666667,0.0,2.658333333333333,,5.0,996.9083333333333,274.5833333333333,4.358333333333333,2,2
2016-02-11,7852.1119,327.1713291666667,242.5918,459.2221,352.11199999999997,300.0,339.03815,3.5749999999999997,0.0,0.3666666666666667,,1.0,1003.8833333333333,237.08333333333334,1.6916666666666667,2,3
2016-02-12,7947.888,331.162,299.9091,351.8789,347.88800000000015,300.0,348.25559999999996,3.904166666666667,,2.183333333333333,,0.0,995.8375,105.41666666666667,3.3125,2,4
2016-02-13,8800.0,366.6666666666667,300.0,400.4774,400.0,400.0,379.494,3.8708333333333336,0.0,2.3333333333333335,,5.0,987.1999999999999,58.75,4.3125,2,5
2016-02-14,9100.0,379.1666666666667,298.7125,480.0484,480.0484,399.6369,399.81845,3.7541666666666664,0.0,-0.10833333333333335,,5.0,997.0083333333333,90.0,3.983333333333333,2,6
2016-02-15,9603.8834,400.16180833333334,300.0,500.0,398.8797,405.0037,400.0,2.484210526315789,0.0,-0.7894736842105263,,0.0,1023.6789473684212,342.10526315789474,3.547368421052632,2,0
2016-02-16,9289.4374,387.0598916666667,300.0,500.0,394.8478,400.0,398.46125,2.566666666666667,0.0,-0.7000000000000001,,0.0,1033.8458333333333,197.08333333333334,2.779166666666667,2,1
2016-02-17,8806.6793,366.94497083333334,300.0,403.7763,399.982,400.0,396.3379,4.325,0.0,1.5333333333333332,,0.0,1016.975,164.58333333333334,4.266666666666667,2,2
2016-02-18,8100.0,337.5,200.0,401.0921,400.0,300.0,351.914,4.094444444444445,0.0,1.5499999999999998,,50.0,1013.4777777777776,287.22222222222223,3.2666666666666666,2,3
2016-02-19,7899.9998,329.1666583333333,200.0,469.1673,300.0,300.0,300.0,5.029166666666667,0.0,2.841666666666667,,0.0,1015.8291666666668,203.33333333333334,4.791666666666667,2,4
2016-02-20,2700.0,112.5,0.0,300.0,100.0,0.0,50.0,10.487499999999999,,8.516666666666667,,0.5,1009.3166666666666,245.41666666666666,8.454166666666667,2,5
2016-02-21,1300.0,56.52173913043478,0.0,200.0,0.0,100.0,0.0,12.645833333333334,,10.420833333333333,,-1.0,1010.1999999999999,240.0,9.504166666666668,2,6
2016-02-22,3700.4825,160.89054347826087,0.0,300.0,217.1749,299.9338,217.1749,8.75,,4.6499999999999995,,3.5,1009.3041666666667,278.75,4.616666666666666,2,0
2016-02-23,7000.0,291.6666666666667,200.0,400.0,300.0,289.3492,300.0,5.716666666666666,0.0,0.7041666666666666,,0.0,1017.2521739130434,247.91666666666666,2.5375,2,1
2016-02-24,6800.0,283.3333333333333,200.0,399.0938,300.0,300.0,300.0,2.8041666666666667,0.0,-2.2416666666666667,,0.0,1018.1791666666667,185.83333333333334,1.3916666666666666,2,2
2016-02-25,8992.2086,374.67535833333335,300.0,497.0051,392.2086,400.0,397.04814999999996,2.1374999999999997,0.0,-2.7708333333333335,,0.0,1016.8208333333333,282.0833333333333,2.1416666666666666,2,3
2016-02-26,7907.7915,329.4913125,200.0,400.0,327.6207,372.408,308.09155,3.8708333333333336,,-1.6291666666666667,,0.0,1010.3083333333334,112.08333333333333,3.4375,2,4
2016-02-27,8500.0,354.1666666666667,297.9076,400.0,336.0592,396.6005,368.2393,4.55,,-1.9291666666666665,,-0.5,1010.8166666666666,51.666666666666664,4.566666666666666,2,5
2016-02-28,8500.0,354.1666666666667,200.0,400.0,400.0,341.8037,360.7892,4.795833333333333,,-1.5458333333333334,,0.0,1021.0541666666667,37.916666666666664,4.9875,2,6
2016-02-29,8149.2967,339.5540291666667,200.0,455.2794,306.0428,300.0,300.0,5.079166666666667,0.0,-0.6833333333333332,,0.0,1026.5166666666667,139.58333333333334,2.3375,2,0
2016-03-01,6692.6533,278.86055416666665,144.6134,400.0,341.6708,200.0,254.79905,8.6875,,6.7875000000000005,,19.5,1011.3833333333333,218.75,7.316666666666666,3,1
2016-03-02,8158.05,339.91875,200.0,400.5496,324.052,300.4448,336.7312,5.45,0.0,2.1125000000000003,,14.5,999.4666666666667,261.6666666666667,8.045833333333333,3,2
2016-03-03,5200.0,216.66666666666666,0.0,400.0,200.0,0.0,200.0,6.479166666666667,0.0,1.9291666666666665,,-0.5,1003.3166666666666,256.25,5.566666666666666,3,3
2016-03-04,4318.3873,187.7559695652174,0.0,400.0,300.0,400.0,282.0226,4.966666666666667,0.0,0.6791666666666667,,2.0,991.6291666666666,221.66666666666666,4.925,3,4
2016-03-05,9309.7478,387.9061583333333,300.0,486.1529,409.7478,400.0,400.0,2.5041666666666664,0.0,0.7166666666666667,,1.0,1000.1083333333332,314.5833333333333,3.1666666666666665,3,5
2016-03-06,9290.1475,387.08947916666665,294.59,500.0,490.1474,400.0,399.6944,3.5375,0.0,-0.15416666666666665,,-1.0,1005.7916666666666,304.5833333333333,3.1666666666666665,3,6
2016-03-07,8787.3503,366.1395958333333,298.8793,499.8346,398.3287,387.1715,388.4274,4.045833333333333,0.0,-2.1,,-0.5,1009.6625,322.9166666666667,3.2875,3,0
2016-03-08,8490.3191,353.76329583333336,200.0,500.0,290.3191,300.0,350.0,3.9416666666666664,0.0,0.5625000000000001,,-0.5,1013.2916666666666,214.58333333333334,3.5708333333333333,3,1
2016-03-09,6522.4356,271.76815,200.0,332.4032,222.4356,300.0,288.466,7.808333333333334,,6.595833333333334,,3.5,996.4958333333334,114.16666666666667,4.783333333333333,3,2
2016-03-10,7056.7484,294.03118333333333,200.0,400.0,356.7484,300.0,300.0,6.6125,0.0,5.004166666666666,,5.0,1019.1958333333333,278.3333333333333,2.2666666666666666,3,3
2016-03-11,7243.2517,301.80215416666664,200.0,400.0,290.1626,299.7329,300.0,4.695833333333334,0.0,2.2375000000000003,,0.0,1028.25,175.83333333333334,1.5875000000000001,3,4
2016-03-12,6500.0,270.8333333333333,200.0,400.0,400.0,300.0,299.13805,6.445833333333333,0.0,3.5083333333333333,,0.0,1030.8500000000001,154.16666666666666,1.4916666666666665,3,5
2016-03-13,7499.9999,312.49999583333334,200.0,476.6067,325.6588,300.0,311.69665,5.991666666666667,0.0,2.658333333333333,,0.0,1034.4624999999999,53.75,3.2541666666666664,3,6
2016-03-14,7008.4872,292.02029999999996,200.0,400.0,308.4872,300.0,300.0,6.883333333333333,0.0,-0.38333333333333336,,0.0,1032.7708333333333,58.333333333333336,5.379166666666666,3,0
